Sample Date,Sample Time,Depth,total_phosphorus,pH,temperature,dissolved_reactive_phosphorus,total_dissolved_phosphorus,electrical_conductance,nitrate_nitrogen,dissolved_oxygen,nitrite_nitrogen,oxygen_saturation,hardness,biochemical_oxygen_demand,total_suspended_solids,bicarbonate,dissolved_organic_carbon,chloride,total_organic_carbon,chemical_oxygen_demand,cadmium,lead,chromium,total_dissolved_solids,arsenic,calcium,turbidity,magnesium,mercury,sodium,alkalinity,potassium,zinc,iron,copper,manganese,cobalt,silica,barium,selenium,boron,uranium,fluoride,strontium,lithium,sulfate,total_solids,ammonium_nitrogen,oxidized_nitrogen,nickel,ammonia_nitrogen,Water_Quality_Class
2013-10-23,12:00,0.0,0.05,8.13,16.7,,,301.0,0.700526417018,11.9,0.01001371791,122.6,174.0,3.4,12.0,,,,,13.9,,,,151.0,,,,,,,,,,,,,,,,,,,,,,,,0.07600905312,,,,Moderate
2021-09-02,,7.0,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-27,12:00,0.0,,8.0,7.2,,,535.0,1.9985585424,11.4,0.008701920864,94.0,261.0,1.0,,278.16,,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027019988424,2.0,,,Moderate
2010-01-18,,0.0,,,,,,,,,,,,,,,,9.1,,,0.0005,0.001,0.005,,,21.5,,2.8,,6.0,,0.6,0.0001,,0.005,0.001,,,,,,,,,,,,,,0.002,,Poor
2009-03-24,12:30,0.3,0.002,8.35,4.0,,0.002,315.0,0.103,,,,169.0,,5.0,,1.2,,,,1e-06,8.999999999999999e-06,0.00011,,8.999999999999999e-05,,0.3,,,,166.0,,0.0001199999999999,0.011,0.00011,0.00095,2e-05,,0.109,6e-05,0.0022,0.000412,,0.177,0.0008,,,,,0.00011,0.002,Good
2018-06-11,12:00,0.3,2.996,7.7,33.6,,,2180.0,0.004,1.0,0.005,10.0,424.0,38.8,15.0,,12.848,,24.011,84.41,0.0002,0.00154,0.04508,1395.2,0.00139,,12.3,,0.0005,,,,,,,,,,,,,,,,,,,,,0.02061,4.827,Poor
2020-11-11,12:00,0.0,0.01,8.2,10.5,,,681.0,0.999265161576,10.0,,90.0,303.0,2.0,,,,29.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020012628866,,,,Moderate
2019-10-07,12:00,0.3,0.01,7.1,,,,932.0,2.2347666,1.2,0.00609756,,401.0,,,298.0,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0077649,,,,Good
2023-06-19,12:00,0.0,,8.5,13.2,,0.02,342.0,1.289618342,9.2,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02018874,,,,Moderate
2013-08-12,12:00,0.0,0.04,7.35,,,,123.6,1.1738168,,0.00304878,100.4,,0.5,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0077649,1.178,,,Good
2015-05-20,12:00,0.0,,7.45,,,,215.0,,,,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good
2023-04-11,12:00,0.3,0.298,8.2,,,,459.0,5.11738978,10.6,0.024237801,,,3.0,,,,,,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poor
2021-08-20,00:00,0.3,,8.1,27.1,0.05,,158.2,,6.1,0.1,,,,,51.3,,,,,,,,90.7,,,443.0,,,,6.1,,,,,,,,,,,,,,,,,,0.1,,,Moderate
2016-06-20,12:00,1.3,,7.3,17.77,,,,,8.63,,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good
2017-06-28,12:00,0.3,0.41112,8.6,28.4,,,910.0,0.85899,8.29,0.01184,118.0,379.07,2.0,10.0,,2.553,,2.553,10.0,0.0002,0.00154,0.00088,582.4,0.00139,,4.2,,7.9e-05,,,,,,,,,,,,,,,,,,,,,0.0002,0.08963,Moderate
2015-03-17,12:00,0.0,,7.7,8.6,,0.097,6850.0,2.7991016,8.7,,,730.0,5.8,18.0,,,,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poor
2006-08-24,,0.3,,,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-25,,0.3,,,,,,,0.12866838,,0.004878048,,,,,,,,,,,,,,,,,,,,148.0,,,,,,,,,,,,,,,,,,,,,Good
2002-10-22,09:45,0.3,0.008,7.8,12.0,,0.004,112.0,,,,,54.4605,,,,0.9,,,,0.0001,0.0002,0.0002,,0.0001,,0.57,,,,48.0,,0.0015,0.0092,0.0349,0.002,0.0001,,0.0159,0.0001,,,0.07,0.091,0.4004,,,,,0.0003,,Good
2016-08-16,,0.5,0.38,,,,,,,7.3,0.011585364,80.0,,,,,,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0931788,,,,Poor
2000-08-02,00:00,0.3,,7.28,17.6,,,90.0,,,,4.68,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good
2015-05-11,,1.0,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-11,12:00,0.0,0.337,8.0,,,,566.0,0.269913368571,8.45,0.0493858806,96.0,231.0,3.0,26.6,137.2683389,,35.0,,24.0,,,,,,68.0,,15.0,,22.0,,3.0,,,,,,,,,,,0.3,,,,,0.092846018571,,,0.02056125,Moderate
2023-05-10,12:00,0.0,0.0269,6.1,3.0,,,32.2,,,,,,,,,,1.0,14.6,,1.2e-05,0.00017,0.00046,,0.00099,3.1,3.2,0.95,5.199999999999999e-06,1.9,4.9,0.95,0.0041,1.3,0.0014,0.078,0.00037,4.2,,,,0.00014,0.11,,,,,0.05202483,0.08,0.00089,,Good
2018-07-25,,0.3,0.06,,,0.0255,0.03,,1.198,8.9,0.01,109.0,,,,175.0,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21,,,Moderate
2012-12-23,12:00,0.3,0.001,8.1,27.8,,,339.0,2.6134,,0.005,,,,,84.0,,33.0,0.088,,0.0002,0.00154,0.00088,216.96,0.00139,,,,8.999999999999999e-05,15.2,84.0,0.20295,0.002,0.0041,,0.00017,,0.019112,,,,,,,,33.68,,,,,0.003,Moderate
2014-02-21,12:00,0.0,,7.17,12.5,,,745.0,4.996396356,,1.03141294473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09080694008,,,,Poor
2023-02-02,12:00,0.5,0.286,8.2,,,,319.0,4.176079,13.0,0.0203353626,,,2.8,,,,,,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poor
2015-03-02,12:00,0.0,0.046,8.2,,,,234.0,0.564335,,0.00304878,107.1,124.0,0.9,,148.0,2.2,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0077649,0.565,,,Moderate
2022-03-15,12:00,0.3,0.119,7.4,,,,266.0,0.07223488,11.1,0.0013414632,,,1.7,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good
2016-02-23,12:00,0.3,0.135002,7.0,30.3,,,221.0,0.099727,6.22,0.021495,82.8,91.14,6.17,38.0,,7.4726,,7.4726,51.77,0.0002,0.00154,0.0142,141.44,0.00139,,31.0,,8.999999999999999e-05,,,,,,,,,,,,,,,,,,,,,0.0193,0.159572,Moderate
2021-10-01,00:00,0.3,,6.68,24.0,,,1.47,,7.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good
2015-09-22,,0.0,,,,,,,1.12867,111.0,0.914634,,,2.0,11.0,,,171.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32947,,,,Moderate
2017-05-25,12:00,0.0,,7.75,18.0,,,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2020-10-19,,12.0,,,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-11,12:00,0.0,,7.1,,,,65.9,,,,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good
2013-05-06,12:00,0.3,,8.0,14.6,,0.1,756.0,10.2934704,7.9,,,348.0,1.4,,,,,8.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2023-04-05,12:00,0.0,0.24,8.2,10.8,,,486.0,1.199118193891,10.7,,97.0,204.0,6.3,,,3.5,42.0,,18.3,,,,,,,,,,,267.0,,,,,,,,,,,,,,,,,0.450284149485,,,,Poor
2016-04-15,12:00,0.3,0.293,8.2,26.1,,,560.0,0.729787,8.59,0.014635,114.8,217.94,2.0,10.0,,1.8721,,1.8721,10.0,0.0002,0.00154,0.00088,358.4,0.00139,,4.3,,8.999999999999999e-05,,,,,,,,,,,,,,,,,,,,,0.0002,0.283256,Moderate
2022-02-16,,0.5,0.26,,,,,,0.2370207,11.3,0.0037804872,97.0,,,,210.0,25.5,43.6,,,8e-06,0.000648,0.000611,21.0,0.00133,78.0,,14.0,3.95e-06,33.0,,12.0,0.00266,,0.00244,0.163,0.000814,,0.0565,0.000211,0.0667,0.00138,,0.38,0.003,,,0.2407119,,0.00566,0.0039,Moderate
2009-11-23,12:00,0.3,,7.3,11.3,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2019-03-21,12:00,0.0,0.006,8.2,,,,473.0,1.74040914,12.1,0.010975608,,,,,,2.3,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05668377,,,,Moderate
2014-11-01,00:00,0.3,0.117,7.9,16.5,,,144.0,0.0672576,8.2,0.03036,83.1664,78.0,1.31,,81.74,,,,,,,,90.0,,,,,,,67.0,,,,,,,,,,,,,,,,,0.11,0.0976176,,,Moderate
1995-12-07,,0.0,0.007,,,,,48.6,0.385102204,,,,,,,,,,3.3,,,,,,,,,,1.5e-06,,,,,,,,,,,,,,,,,,,0.02018874,,,,Good
2011-06-22,12:00,0.3,,8.0,19.0,,,,,,,,,,11.0,,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2018-12-06,,1.0,,,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-03,12:00,0.3,,7.4,,,,815.0,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good
2013-06-25,12:00,0.3,0.0952,8.02,31.9,,,1642.0,1.4008,7.01,0.0393,96.7,540.918,2.54,16.3333,,1.6244,,2.7327,12.12,0.0002,0.00154,0.00088,1050.88,0.0095,,7.3,,0.0002,,,,,,,,,,,,,,,,,,,,,0.0002,0.0979,Moderate
2017-04-05,12:00,0.3,0.0134,7.4,8.1,,,1344.0,0.020541794,4.5,0.0003353658,,865.0,,,259.0,0.76,,0.88,,7e-06,0.0004,,,0.001,,,,1.6e-05,,,,,,,0.0078,,,,,,,,,,,,0.1475331,,0.0007,,Good
2019-04-02,,0.5,0.19,,,,,,0.2708808,12.2,0.00762195,112.0,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2011-07-08,,0.3,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-20,12:00,0.3,,8.6,7.5,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poor
2009-05-20,12:00,0.3,,8.1,13.5,,,,,,,,110.0,,8.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
1993-02-01,00:00,0.3,0.01,8.19,23.0,,,730.0,0.45,7.5,0.001,87.433,186.749,,,120.8,,,,,,,,,,,,,,,99.0164,,,,,,,,,,,,,,,,,0.0,0.451,,,Good
2014-07-04,12:00,0.0,0.08,8.1,,,,666.0,4.51468,,0.06707316,,,2.3,,,1.205,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0465894,4.585,,,Moderate
2022-10-04,12:00,0.3,0.07,8.1,9.0,,,421.0,0.0700001134,10.7,0.00500762115,92.0,0.072,1.3,,180.0,9.9,28.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010016721,,,0.0012158,Moderate
2013-06-13,12:00,0.0,0.055,8.15,,,,588.0,9.6839886,,0.0152439,92.6,,1.1,,,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0155298,9.706,,,Moderate
2019-12-01,00:00,0.3,,7.1,,,,,,7.7,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good
2010-05-12,12:00,0.3,,6.4,7.6,,,,,,,,,,5.0,,,0.5,,,0.00025,0.001,0.001,,,2.1,,0.5,1e-05,0.5,,0.5,0.025,0.025,0.0025,0.0025,,,,,,,,,,,,,,0.001,,Moderate
2018-12-03,12:00,0.3,0.15,8.0,8.9,,,606.0,,9.5,,,310.0,,8.0,,,,,,,0.002,0.002,,0.002,100.1,,,1e-05,,,,0.005,,0.005,,,,,,,,,,,,,,,0.001,,Moderate
2018-07-12,12:00,0.0,,8.2,19.0,,,382.0,0.1998648836,8.1,0.004005487164,85.0,171.0,1.0,,167.14,,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02001480624,0.2,,,Moderate
2015-02-20,,18.0,,,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-27,12:00,0.0,0.04,7.91,,,,567.0,6.5237126,,0.00304878,110.7,225.0,0.8,,223.64,2.2,10.899,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00310596,6.528,,,Moderate
2020-09-07,12:00,0.3,0.1105,8.1,29.6,,,222.0,0.242172,,0.021,,81.672,,,104.34,,10.0,0.7926,,0.003,0.005,0.005,153.8,0.01,18.96,,5.98,0.0005,25.71,104.34,10.65,0.01,0.025,0.0015,0.0042,,56.72,0.005,,,,0.2,,,15.0,,,,0.001,0.02,Poor
2021-10-01,,1.0,,,,,,860.215053763441,11.512434,4.8,0.001829268,,,,,,,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00621192,,,,Moderate
2013-02-24,12:00,0.0,,7.68,15.3,,,904.0,17.88709895448,5.9,0.05006858955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02001480624,,,,Moderate
2014-03-20,12:00,0.0,0.025,8.1,,,,659.0,0.7674956,,0.03353658,107.9,260.0,0.7,,295.0,1.2,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1242384,0.802,,,Moderate
2018-12-04,00:00,0.3,,6.3,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2017-06-04,,8.0,,,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-17,,5.0,,,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-09,12:00,0.0,0.018,7.9,,,,160.0,1.2189636,,0.00304878,103.0,,1.0,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0155298,1.22,,,Moderate
2021-11-03,,0.3,0.012,,,,,,4.51468,,0.00304878,,,,,296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00310596,,,,Moderate
2017-06-13,,0.5,0.18,,,,,,0.045598268,5.061,0.0212804844,53.0,,,7.5,160.0,8.91,29.3,,,5e-05,0.00028,0.0005,7.5,,51.0,,5.4,,20.0,,2.7,0.004,5.8e-07,0.001,0.33,,,,,,,,,,,,0.15141555,,0.0017,0.001,Moderate
2015-09-03,,1.0,,,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-12,13:00,0.3,0.0206,8.4,9.5,,,,0.764,,0.001,,149.0,,10.1,,0.85,0.89,,,3.1e-05,0.000149,0.00033,,0.00025,,3.85,,,,,,0.0012,0.157,5e-05,0.00957,8.999999999999999e-05,,0.0657,0.00321,0.0046,0.000667,0.142,0.122,0.0040999999999999,30.1,,,0.764,0.0001799999999999,0.005,Moderate
2013-11-06,12:00,0.3,,7.4,9.3,,0.21,531.0,,9.7,,90.5,291.0,5.8,,,,,8.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2023-10-26,,0.3,0.021,,,,,,0.7449222,,0.00304878,,,,,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0077649,,,,Good
2013-08-06,,6.0,,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-08,12:00,0.0,0.063,8.3,,,,656.0,9.8871492,,0.03658536,93.8,,0.7,,,3.6,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0698841,9.931,,,Poor
2012-12-03,,1.0,,,31.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-29,12:00,0.0,0.013,7.8,,,,139.0,0.41986524,11.1,0.014939022,,,,,,0.65,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01009437,,,,Moderate
1993-04-20,,0.3,0.15,,,0.05,0.07,,0.88,9.5,0.02,99.0,,,,252.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,Moderate
2022-07-04,12:00,0.3,0.45,8.1,26.4,,,590.0,0.81944602276,7.1,0.06109297803,,,,,,,33.8,,,,,,,,,,,,,236.0,,,,,,,,,,,,,,,,,0.1630629,,,,Poor
2020-06-22,,0.0,0.056,,,,,,0.1805872,2.0,0.00304878,,100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0388245,,,,Moderate
2020-03-04,12:00,140.0,0.003,7.92,4.8,,0.003,292.0,0.622579112414,9.3,0.000600823075,76.0,142.784,,,,,,,,,,,,,44.0,,8.1,,4.6,,0.9,,,,,,,,,,,,,,,,0.00300035736,,,,Good
2012-04-16,12:00,0.3,,8.4,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poor
2022-02-14,12:00,0.2,0.349,7.8,,,,639.0,0.7674956,14.0,0.0095731692,,,4.1,,,,,,42.2,,,,,,,,,,,205.6,,,,,,,,,,,,,,,,,,,,,Poor
2021-12-06,08:15,0.3,,7.2,23.6,,,283.0,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good
2011-08-23,12:00,0.3,,9.05,15.1,,,,,,,,244.0,,56.0,251.0,3.24,22.0,,,,,,,,89.3,,5.2,,12.0,,3.0,,,,,,,,,,,,,,,,,,,,Poor
2014-04-25,12:00,0.3,2.035,10.3,30.9,,,2580.0,5.731,16.5,0.511,190.1,402.0,58.6,70.0,,15.168,,46.662,84.0,0.0040999999999999,0.00154,0.003,1651.2,0.0039,,34.0,,0.00017,,,,,,,,,,,,,,,,,,,,,0.0534,0.276,Poor
2017-02-15,,0.5,0.19,,,,,,0.4966148,11.0,0.003963414,78.0,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.475331,,,0.01,Moderate
1992-09-01,00:00,0.3,0.5,8.13,24.0,,,440.0,1.05,,0.001,,105.312,,,101.3,,,,,,,,,,,,,,,83.0328,,,,,,,,,,,,,,,,,0.0,1.051,,,Moderate
2009-12-03,12:00,0.3,,8.14,3.5,,,,,,,,178.48,,16.0,,0.56,9.6,,,,,,,,56.0,,11.0,,6.6,,1.4,,,,,,,,,,,,,,,,,,,,Poor
2023-07-17,12:00,0.3,0.338,7.6,,,,444.0,0.11963902,3.7,0.030640239,,,1.3,,,,,,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2016-12-07,08:00,0.3,0.003,6.975,0.97,,,39.400000000000006,0.05,13.72,,96.3,,,,,,,6.4,,4e-05,0.00033,0.00014,,0.0005,2.05,0.1,0.81,,4.69,20.0,0.4,0.00958,0.17,0.00033,0.0052,4e-05,,0.0073,8e-05,0.0101999999999999,0.00022,,0.0101,,,,,,0.00017,,Good
2016-06-14,12:00,0.3,0.1,6.8,16.3,,,1154.0,,3.46,0.00914634,,,,,,,,,,,,,,,,,,,,,32.4,,,,,,,,,,,,,,,,0.04037748,,,,Moderate
2023-03-24,,0.0,0.03,,,,,,1.0609498,,0.00609756,,,,,118.0,,5.5,,,,,,,,32.0,,8.15,,4.14,,,,,,,,,,,,,,,,,,0.0310596,4.72,,,Moderate
2018-07-23,00:00,0.3,,8.41,,,,550.0,,5.2,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,Poor
2009-05-13,12:00,0.3,,7.3,18.3,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2020-04-12,00:00,0.3,,8.1,,,,459.0,,8.6,,,,0.1,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2017-09-08,12:00,0.3,0.13816,7.9,22.8,,,108.1,0.21766,6.82,0.0211,95.8,36.39,2.0,57.04,,8.918,,9.954,26.66,0.0002,0.00154,0.00088,69.184,0.00139,,55.0,,7.199999999999999e-05,,,,,,,,,,,,,,,,,,,,,0.0002,0.18543,Moderate
2014-10-06,12:00,0.5,0.179,8.5,32.4,,,1576.0,0.02,10.1,0.021,139.6,,,14.0,,8.302,,11.399,,0.003,0.005,0.005,1008.64,0.01,,5.0,,0.0005,,,,0.01,,0.0015,,,,,,,,,,,,,,,0.001,0.488,Poor
2000-02-03,16:15,0.3,0.02,8.18,0.0,,,347.0,,,,,147.97995,,,,1.8,,,,0.0001,0.0003,0.0002,,0.0004,,2.6,,,,,,0.0026,0.083,0.0003,0.0142,0.0001,,0.0441,0.0003,,,,0.173,0.0023,,,,,0.0002,,Good
2023-10-03,12:00,0.0,2.34,7.7,17.5,,,864.0,0.100000162,4.0,0.0609756,42.0,187.0,12.0,32.0,,10.8,45.8,,,4e-05,0.00036,0.002,,,56.5,,11.2,2e-05,44.9,,13.7,0.01,0.15,0.005,0.1905,,,,,,,,,,,,,,0.003,,Moderate
2017-10-13,,6.0,,,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01,00:00,0.3,,7.21,19.0,0.03,,282.0,0.21,7.56,0.29,,,1.61,,154.0,,,,,,,,179.0,,,7.0,,,,7.56,,,,,,,,,,,,,,,,,,0.5,,,Moderate
2015-10-11,,1.0,,,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-02,00:00,0.3,,8.8,20.0,0.0950728,,625.0,1.65061,8.15,0.0,89.6392,96.1963,1.27,,182.39,,,,,,,,,,,,,,,184.495,,,,,,,,,,,,,,,,,,1.65061,,,Moderate
2015-10-20,12:00,0.0,,7.48,16.0,,,360.0,,9.5,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good
2020-10-08,12:00,0.0,,8.5,18.0,,1.86,3800.0,3.361575468317,9.63,,103.8,275.0,4.0,,451.0,,685.0,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082060705584,,,,Poor
2020-09-03,00:00,0.3,,7.2,19.0,0.02,,55.0,0.16,,0.01,,,,,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,,Good
2014-06-25,12:00,0.5,0.13,7.65,15.2,,,,0.07223488,5.56,0.00609756,55.2,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077649,,,0.0082245,Moderate
2015-04-06,12:00,0.0,0.003,6.54,,,,37.6,0.379910322,,,,,,,,,6.89,1.1,,,,,,,1.39,,0.7,,4.01,,0.34,,,,,,,,,,,,,,,,,,,,Good
2003-01-08,12:00,0.3,0.101,8.1,,0.022,0.03,770.0,0.8134999999999999,13.3,0.007,103.0,,,,252.0,2.97,,,,,,,527.0,,,17.0,,,,,,,,,,,,,,,,,,,,,,0.82,,,Moderate
2020-10-08,,6.0,,,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-14,12:00,0.0,0.096,8.0,6.6,,,2402.0,2.5507942,13.0,0.02743902,106.0,500.0,2.4,17.0,,7.1,631.5,,7.1,5e-05,0.0004,0.0005,,0.0034,,,,1e-05,,,,0.007,0.15,0.0021,0.0316,0.0005,1.68,,0.001,,,0.09,,,,,0.5280132,,0.0015,0.0082245,Moderate
2019-03-16,,24.0,,,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-20,12:00,21.07,,6.99,18.2,,,851.0,4.740414,9.8,0.08841462,106.2,303.0,,,372.0,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,0.0155298,,,,Moderate
2006-07-01,00:00,0.3,0.003605,8.125,28.0,,,554.0,0.96,,0.0675,,138.67085,,,128.1,,,,,,,,,,,,,,,210.084,,,,,,,,,,,,,,,,,0.05,1.0275,,,Moderate
2013-10-01,09:40,0.3,0.00245,7.92,13.14,,,208.7,0.1345,9.65,,,97.5,,,,3.6,8.51,3.9,,1.2e-05,2.65e-05,5e-05,,0.0001,30.43,0.0,4.74,,5.62,89.65,0.4,0.000375,0.0301999999999999,0.0003,0.0059099999999999,2e-05,,0.00392,6.000000000000001e-05,0.00745,0.0001015,,0.0579,0.00029,2.17,,,,0.000275,,Good
2013-03-10,12:00,0.3,,7.67,21.5,,,770.0,0.8968,7.02,0.005,79.9,435.3,2.0,12.0,,0.088,,1.6591,10.0,0.0002,0.00154,0.00088,492.8,0.00139,,0.16,,8.999999999999999e-05,,,,,,,,,,,,,,,,,,,,,0.0002,0.003,Moderate
2013-04-03,12:00,0.3,0.022,7.3,,,,573.0,3.611744,9.6,0.00304878,,349.0,,,363.6,,,1.2,,,,,,,,,,0.0001,,,,,,,,,,,,,,,,,,,0.0388245,,,,Moderate
2012-07-16,12:00,0.3,,7.6,15.0,,,,,,,,,,5.0,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good
2015-06-17,,7.0,,,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-05,12:00,0.3,1.682,7.1,,,,845.0,0.0112867,5.8,,,,6.6,,,,,,,,,,,,,,,,16.54,379.0,16.02,,0.177,,2.1488,,,,,,,,,,,,,,,,Moderate
2018-08-20,12:00,0.0,0.005,7.9,18.4,,,113.87506909895,0.29978378136,,,99.6,,,,43.92,,,,,,,,,,,,,,,,,,,,,,1.257575,,,,,,,,,,0.01000740312,0.3,,,Good
2013-10-16,12:00,0.5,0.33034,7.47,30.6,,,14560.0,0.0952,6.39,0.021,91.9,,,10.0,,13.442,,22.368,,0.003,0.005,0.005,11648.0,0.01,,100.0,,0.00095,,,,0.0364,,0.013,,,,,,,,,,,,,,,0.001,0.073,Poor
2013-11-21,12:00,0.0,,7.72,17.2,,,508.0,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2013-04-17,12:00,0.0,0.026,7.7,10.9,,,341.901,,11.0,0.005014480905,100.0,,,,58.56,11.0,,,,,,,,,,,,,,,,,,0.0021,,,,,,,,0.03,,,,,0.03992090388,0.4,,,Moderate
